vendor_part_no,period_month,store_region,qty,sales_dollars,avg_price
BI100021,2025-12,PNW,39,7354.62,188.58
BI100028,2024-01,NE,56,3311.84,59.14
BI100028,2024-01,MA,42,2483.88,59.14
BI100028,2024-01,SE,44,2602.16,59.14
BI100028,2024-01,MW,58,3430.12,59.14
BI100028,2024-01,TX,51,3016.14,59.14
BI100028,2024-01,MTN,56,3311.84,59.14
BI100028,2024-01,PSW,39,2306.46,59.14
BI100028,2024-01,PNW,56,3311.84,59.14
BI100028,2024-02,NE,67,3962.38,59.14
BI100028,2024-02,MA,53,3134.42,59.14
BI100028,2024-02,SE,49,2897.86,59.14
BI100028,2024-02,MW,61,3607.54,59.14
BI100028,2024-02,TX,52,3075.28,59.14
BI100028,2024-02,MTN,61,3607.54,59.14
BI100028,2024-02,PSW,45,2661.3,59.14
BI100028,2024-02,PNW,63,3725.82,59.14
BI100028,2024-03,NE,79,4672.06,59.14
BI100028,2024-03,MA,57,3370.98,59.14
BI100028,2024-03,SE,61,3607.54,59.14
BI100028,2024-03,MW,74,4376.36,59.14
BI100028,2024-03,TX,61,3607.54,59.14
BI100028,2024-03,MTN,65,3844.1,59.14
BI100028,2024-03,PSW,56,3311.84,59.14
BI100028,2024-03,PNW,75,4435.5,59.14
BI100028,2024-04,NE,84,4967.76,59.14
BI100028,2024-04,MA,65,3844.1,59.14
BI100028,2024-04,SE,66,3903.24,59.14
BI100028,2024-04,MW,77,4553.78,59.14
BI100028,2024-04,TX,77,4553.78,59.14
BI100028,2024-04,MTN,81,4790.34,59.14
BI100028,2024-04,PSW,62,3666.68,59.14
BI100028,2024-04,PNW,87,5145.18,59.14
BI100028,2024-05,NE,96,5677.44,59.14
BI100028,2024-05,MA,71,4198.94,59.14
BI100028,2024-05,SE,79,4672.06,59.14
BI100028,2024-05,MW,95,5618.3,59.14
BI100028,2024-05,TX,84,4967.76,59.14
BI100028,2024-05,MTN,81,4790.34,59.14
BI100028,2024-05,PSW,69,4080.66,59.14
BI100028,2024-05,PNW,90,5322.6,59.14
BI100028,2024-06,NE,92,5440.88,59.14
BI100028,2024-06,MA,69,4080.66,59.14
BI100028,2024-06,SE,76,4494.64,59.14
BI100028,2024-06,MW,99,5854.86,59.14
BI100028,2024-06,TX,85,5026.9,59.14
BI100028,2024-06,MTN,94,5559.16,59.14
BI100028,2024-06,PSW,65,3844.1,59.14
BI100028,2024-06,PNW,93,5500.02,59.14
BI100028,2024-07,NE,85,5026.9,59.14
BI100028,2024-07,MA,66,3903.24,59.14
BI100028,2024-07,SE,79,4672.06,59.14
BI100028,2024-07,MW,88,5204.32,59.14
BI100028,2024-07,TX,77,4553.78,59.14
BI100028,2024-07,MTN,87,5145.18,59.14
BI100028,2024-07,PSW,70,4139.8,59.14
BI100028,2024-07,PNW,86,5086.04,59.14
BI100028,2024-08,NE,82,4849.48,59.14
BI100028,2024-08,MA,70,4139.8,59.14
BI100028,2024-08,SE,66,3903.24,59.14
BI100028,2024-08,MW,84,4967.76,59.14
BI100028,2024-08,TX,73,4317.22,59.14
BI100028,2024-08,MTN,75,4435.5,59.14
BI100028,2024-08,PSW,61,3607.54,59.14
BI100028,2024-08,PNW,88,5204.32,59.14
BI100028,2024-09,NE,77,4553.78,59.14
BI100028,2024-09,MA,62,3666.68,59.14
BI100028,2024-09,SE,62,3666.68,59.14
BI100028,2024-09,MW,73,4317.22,59.14
BI100028,2024-09,TX,66,3903.24,59.14
BI100028,2024-09,MTN,68,4021.52,59.14
BI100028,2024-09,PSW,51,3016.14,59.14
BI100028,2024-09,PNW,74,4376.36,59.14
BI100028,2024-10,NE,65,3844.1,59.14
BI100028,2024-10,MA,53,3134.42,59.14
BI100028,2024-10,SE,52,3075.28,59.14
BI100028,2024-10,MW,70,4139.8,59.14
BI100028,2024-10,TX,61,3607.54,59.14
BI100028,2024-10,MTN,61,3607.54,59.14
BI100028,2024-10,PSW,48,2838.72,59.14
BI100028,2024-10,PNW,62,3666.68,59.14
BI100028,2024-11,NE,65,3844.1,59.14
BI100028,2024-11,MA,45,2661.3,59.14
BI100028,2024-11,SE,48,2838.72,59.14
BI100028,2024-11,MW,57,3370.98,59.14
BI100028,2024-11,TX,54,3193.56,59.14
BI100028,2024-11,MTN,57,3370.98,59.14
BI100028,2024-11,PSW,44,2602.16,59.14
BI100028,2024-11,PNW,63,3725.82,59.14
BI100028,2024-12,NE,58,3430.12,59.14
BI100028,2024-12,MA,44,2602.16,59.14
BI100028,2024-12,SE,44,2602.16,59.14
BI100028,2024-12,MW,54,3193.56,59.14
BI100028,2024-12,TX,53,3134.42,59.14
BI100028,2024-12,MTN,56,3311.84,59.14
BI100028,2024-12,PSW,42,2483.88,59.14
BI100028,2024-12,PNW,60,3548.4,59.14
BI100028,2025-01,NE,59,3489.26,59.14
BI100028,2025-01,MA,48,2838.72,59.14
BI100028,2025-01,SE,49,2897.86,59.14
BI100028,2025-01,MW,57,3370.98,59.14
BI100028,2025-01,TX,38,2652.02,69.79
BI100028,2025-01,MTN,60,3548.4,59.14
BI100028,2025-01,PSW,45,2661.3,59.14
BI100028,2025-01,PNW,57,3370.98,59.14
BI100028,2025-02,NE,70,4139.8,59.14
BI100028,2025-02,MA,55,3252.7,59.14
BI100028,2025-02,SE,54,3193.56,59.14
BI100028,2025-02,MW,69,4080.66,59.14
BI100028,2025-02,TX,40,2791.6,69.79
BI100028,2025-02,MTN,68,4021.52,59.14
BI100028,2025-02,PSW,49,2897.86,59.14
BI100028,2025-02,PNW,73,4317.22,59.14
BI100028,2025-03,NE,80,4731.2,59.14
BI100028,2025-03,MA,64,3784.96,59.14
BI100028,2025-03,SE,60,3548.4,59.14
BI100028,2025-03,MW,81,4790.34,59.14
BI100028,2025-03,TX,70,4139.8,59.14
BI100028,2025-03,MTN,78,4612.92,59.14
BI100028,2025-03,PSW,57,3370.98,59.14
BI100028,2025-03,PNW,77,4553.78,59.14
BI100028,2025-04,NE,89,5263.46,59.14
BI100028,2025-04,MA,70,4139.8,59.14
BI100028,2025-04,SE,75,4435.5,59.14
BI100028,2025-04,MW,92,5440.88,59.14
BI100028,2025-04,TX,71,4198.94,59.14
BI100028,2025-04,MTN,88,5204.32,59.14
BI100028,2025-04,PSW,62,3666.68,59.14
BI100028,2025-04,PNW,82,4849.48,59.14
BI100028,2025-05,NE,94,5559.16,59.14
BI100028,2025-05,MA,72,4258.08,59.14
BI100028,2025-05,SE,82,4849.48,59.14
BI100028,2025-05,MW,90,5322.6,59.14
BI100028,2025-05,TX,81,4790.34,59.14
BI100028,2025-05,MTN,93,5500.02,59.14
BI100028,2025-05,PSW,64,3784.96,59.14
BI100028,2025-05,PNW,95,5618.3,59.14
BI100028,2025-06,NE,101,5973.14,59.14
BI100028,2025-06,MA,82,4849.48,59.14
BI100028,2025-06,SE,83,4908.62,59.14
BI100028,2025-06,MW,99,5854.86,59.14
BI100028,2025-06,TX,81,4790.34,59.14
BI100028,2025-06,MTN,87,5145.18,59.14
BI100028,2025-06,PSW,74,4376.36,59.14
BI100028,2025-06,PNW,92,5440.88,59.14
BI100028,2025-07,NE,102,6032.28,59.14
BI100028,2025-07,MA,73,4317.22,59.14
BI100028,2025-07,SE,81,4790.34,59.14
BI100028,2025-07,MW,105,6209.7,59.14
BI100028,2025-07,TX,79,4672.06,59.14
BI100028,2025-07,MTN,88,5204.32,59.14
BI100028,2025-07,PSW,65,3844.1,59.14
BI100028,2025-07,PNW,92,5440.88,59.14
BI100028,2025-08,NE,93,5500.02,59.14
BI100028,2025-08,MA,74,4376.36,59.14
BI100028,2025-08,SE,70,4139.8,59.14
BI100028,2025-08,MW,86,5086.04,59.14
BI100028,2025-08,TX,76,4494.64,59.14
BI100028,2025-08,MTN,83,4908.62,59.14
BI100028,2025-08,PSW,68,4021.52,59.14
BI100028,2025-08,PNW,95,5618.3,59.14
BI100028,2025-09,NE,76,4494.64,59.14
BI100028,2025-09,MA,65,3844.1,59.14
BI100028,2025-09,SE,71,4198.94,59.14
BI100028,2025-09,MW,77,4553.78,59.14
BI100028,2025-09,TX,68,4021.52,59.14
BI100028,2025-09,MTN,81,4790.34,59.14
BI100028,2025-09,PSW,62,3666.68,59.14
BI100028,2025-09,PNW,86,5086.04,59.14
BI100028,2025-10,NE,71,4198.94,59.14
BI100028,2025-10,MA,57,3370.98,59.14
BI100028,2025-10,SE,62,3666.68,59.14
BI100028,2025-10,MW,74,4376.36,59.14
BI100028,2025-10,TX,64,3784.96,59.14
BI100028,2025-10,MTN,70,4139.8,59.14
BI100028,2025-10,PSW,55,3252.7,59.14
BI100028,2025-10,PNW,76,4494.64,59.14
BI100028,2025-11,NE,61,3607.54,59.14
BI100028,2025-11,MA,49,2897.86,59.14
BI100028,2025-11,SE,51,3016.14,59.14
BI100028,2025-11,MW,66,3903.24,59.14
BI100028,2025-11,TX,54,3193.56,59.14
BI100028,2025-11,MTN,63,3725.82,59.14
BI100028,2025-11,PSW,48,2838.72,59.14
BI100028,2025-11,PNW,67,3962.38,59.14
BI100028,2025-12,NE,64,3784.96,59.14
BI100028,2025-12,MA,48,2838.72,59.14
BI100028,2025-12,SE,51,3016.14,59.14
BI100028,2025-12,MW,60,3548.4,59.14
BI100028,2025-12,TX,52,3075.28,59.14
BI100028,2025-12,MTN,54,3193.56,59.14
BI100028,2025-12,PSW,43,2543.02,59.14
BI100028,2025-12,PNW,63,3725.82,59.14
BI100035,2024-01,NE,24,1828.32,76.18
BI100035,2024-01,MA,21,1599.78,76.18
BI100035,2024-01,SE,17,1295.06,76.18
BI100035,2024-01,MW,20,1523.6,76.18
BI100035,2024-01,TX,24,1828.32,76.18
BI100035,2024-01,MTN,23,1752.14,76.18
BI100035,2024-01,PSW,19,1447.42,76.18
BI100035,2024-01,PNW,23,1752.14,76.18
BI100035,2024-02,NE,26,1980.68,76.18
BI100035,2024-02,MA,24,1828.32,76.18
BI100035,2024-02,SE,18,1371.24,76.18
BI100035,2024-02,MW,25,1904.5,76.18
BI100035,2024-02,TX,24,1828.32,76.18
BI100035,2024-02,MTN,27,2056.86,76.18
BI100035,2024-02,PSW,23,1752.14,76.18
BI100035,2024-02,PNW,24,1828.32,76.18
BI100035,2024-03,NE,32,2437.76,76.18
BI100035,2024-03,MA,26,1980.68,76.18
BI100035,2024-03,SE,21,1599.78,76.18
BI100035,2024-03,MW,26,1980.68,76.18
BI100035,2024-03,TX,27,2056.86,76.18
BI100035,2024-03,MTN,33,2513.94,76.18
BI100035,2024-03,PSW,24,1828.32,76.18
BI100035,2024-03,PNW,29,2209.22,76.18
BI100035,2024-04,NE,34,2590.12,76.18
BI100035,2024-04,MA,31,2361.58,76.18
BI100035,2024-04,SE,26,1980.68,76.18
BI100035,2024-04,MW,31,2361.58,76.18
BI100035,2024-04,TX,32,2437.76,76.18
BI100035,2024-04,MTN,33,2513.94,76.18
BI100035,2024-04,PSW,27,2056.86,76.18
BI100035,2024-04,PNW,35,2666.3,76.18
BI100035,2024-05,NE,34,2590.12,76.18
BI100035,2024-05,MA,31,2361.58,76.18
BI100035,2024-05,SE,26,1980.68,76.18
BI100035,2024-05,MW,36,2742.48,76.18
BI100035,2024-05,TX,34,2590.12,76.18
BI100035,2024-05,MTN,41,3123.38,76.18
BI100035,2024-05,PSW,29,2209.22,76.18
BI100035,2024-05,PNW,37,2818.66,76.18
BI100035,2024-06,NE,40,3047.2,76.18
BI100035,2024-06,MA,34,2590.12,76.18
BI100035,2024-06,SE,26,1980.68,76.18
BI100035,2024-06,MW,33,2513.94,76.18
BI100035,2024-06,TX,36,2742.48,76.18
BI100035,2024-06,MTN,40,3047.2,76.18
BI100035,2024-06,PSW,32,2437.76,76.18
BI100035,2024-06,PNW,37,2818.66,76.18
BI100035,2024-07,NE,37,2818.66,76.18
BI100035,2024-07,MA,30,2285.4,76.18
BI100035,2024-07,SE,28,2133.04,76.18
BI100035,2024-07,MW,32,2437.76,76.18
BI100035,2024-07,TX,34,2590.12,76.18
BI100035,2024-07,MTN,40,3047.2,76.18
BI100035,2024-07,PSW,31,2361.58,76.18
BI100035,2024-07,PNW,39,2971.02,76.18
BI100035,2024-08,NE,32,2437.76,76.18
BI100035,2024-08,MA,29,2209.22,76.18
BI100035,2024-08,SE,25,1904.5,76.18
BI100035,2024-08,MW,30,2285.4,76.18
BI100035,2024-08,TX,35,2666.3,76.18
BI100035,2024-08,MTN,36,2742.48,76.18
BI100035,2024-08,PSW,30,2285.4,76.18
BI100035,2024-08,PNW,36,2742.48,76.18
BI100035,2024-09,NE,30,2285.4,76.18
BI100035,2024-09,MA,26,1980.68,76.18
BI100035,2024-09,SE,22,1675.96,76.18
BI100035,2024-09,MW,28,2133.04,76.18
BI100035,2024-09,TX,29,2209.22,76.18
BI100035,2024-09,MTN,33,2513.94,76.18
BI100035,2024-09,PSW,26,1980.68,76.18
BI100035,2024-09,PNW,29,2209.22,76.18
BI100035,2024-10,NE,26,1980.68,76.18
BI100035,2024-10,MA,25,1904.5,76.18
BI100035,2024-10,SE,19,1447.42,76.18
BI100035,2024-10,MW,24,1828.32,76.18
BI100035,2024-10,TX,28,2133.04,76.18
BI100035,2024-10,MTN,27,2056.86,76.18
BI100035,2024-10,PSW,22,1675.96,76.18
BI100035,2024-10,PNW,28,2133.04,76.18
BI100035,2024-11,NE,25,1904.5,76.18
BI100035,2024-11,MA,21,1599.78,76.18
BI100035,2024-11,SE,18,1371.24,76.18
BI100035,2024-11,MW,22,1675.96,76.18
BI100035,2024-11,TX,25,1904.5,76.18
BI100035,2024-11,MTN,27,2056.86,76.18
BI100035,2024-11,PSW,20,1523.6,76.18
BI100035,2024-11,PNW,24,1828.32,76.18
BI100035,2024-12,NE,22,1675.96,76.18
BI100035,2024-12,MA,21,1599.78,76.18
BI100035,2024-12,SE,16,1218.88,76.18
BI100035,2024-12,MW,21,1599.78,76.18
BI100035,2024-12,TX,22,1675.96,76.18
BI100035,2024-12,MTN,24,1828.32,76.18
BI100035,2024-12,PSW,20,1523.6,76.18
BI100035,2024-12,PNW,24,1828.32,76.18
BI100035,2025-01,NE,24,1828.32,76.18
BI100035,2025-01,MA,20,1523.6,76.18
BI100035,2025-01,SE,18,1371.24,76.18
BI100035,2025-01,MW,23,1752.14,76.18
BI100035,2025-01,TX,25,1904.5,76.18
BI100035,2025-01,MTN,25,1904.5,76.18
BI100035,2025-01,PSW,22,1675.96,76.18
BI100035,2025-01,PNW,25,1904.5,76.18
BI100035,2025-02,NE,27,2056.86,76.18
BI100035,2025-02,MA,23,1752.14,76.18
BI100035,2025-02,SE,19,1447.42,76.18
BI100035,2025-02,MW,27,2056.86,76.18
BI100035,2025-02,TX,26,1980.68,76.18
BI100035,2025-02,MTN,29,2209.22,76.18
BI100035,2025-02,PSW,24,1828.32,76.18
BI100035,2025-02,PNW,28,2133.04,76.18
BI100035,2025-03,NE,31,2361.58,76.18
BI100035,2025-03,MA,28,2133.04,76.18
BI100035,2025-03,SE,21,1599.78,76.18
BI100035,2025-03,MW,27,2056.86,76.18
BI100035,2025-03,TX,32,2437.76,76.18
BI100035,2025-03,MTN,32,2437.76,76.18
BI100035,2025-03,PSW,25,1904.5,76.18
BI100035,2025-03,PNW,29,2209.22,76.18
BI100035,2025-04,NE,38,2894.84,76.18
BI100035,2025-04,MA,33,2513.94,76.18
BI100035,2025-04,SE,25,1904.5,76.18
BI100035,2025-04,MW,34,2590.12,76.18
BI100035,2025-04,TX,37,2818.66,76.18
BI100035,2025-04,MTN,38,2894.84,76.18
BI100035,2025-04,PSW,28,2133.04,76.18
BI100035,2025-04,PNW,35,2666.3,76.18
BI100035,2025-05,NE,42,3199.56,76.18
BI100035,2025-05,MA,34,2590.12,76.18
BI100035,2025-05,SE,27,2056.86,76.18
BI100035,2025-05,MW,38,2894.84,76.18
BI100035,2025-05,TX,41,3123.38,76.18
BI100035,2025-05,MTN,41,3123.38,76.18
BI100035,2025-05,PSW,30,2285.4,76.18
BI100035,2025-05,PNW,42,3199.56,76.18
BI100035,2025-06,NE,40,3047.2,76.18
BI100035,2025-06,MA,36,2742.48,76.18
BI100035,2025-06,SE,27,2056.86,76.18
BI100035,2025-06,MW,36,2742.48,76.18
BI100035,2025-06,TX,42,3199.56,76.18
BI100035,2025-06,MTN,41,3123.38,76.18
BI100035,2025-06,PSW,34,2590.12,76.18
BI100035,2025-06,PNW,40,3047.2,76.18
BI100035,2025-07,NE,38,2894.84,76.18
BI100035,2025-07,MA,36,2742.48,76.18
BI100035,2025-07,SE,30,2285.4,76.18
BI100035,2025-07,MW,35,2666.3,76.18
BI100035,2025-07,TX,40,3047.2,76.18
BI100035,2025-07,MTN,45,3428.1,76.18
BI100035,2025-07,PSW,32,2437.76,76.18
BI100035,2025-07,PNW,41,3123.38,76.18
BI100035,2025-08,NE,39,2971.02,76.18
BI100035,2025-08,MA,34,2590.12,76.18
BI100035,2025-08,SE,26,1980.68,76.18
BI100035,2025-08,MW,36,2742.48,76.18
BI100035,2025-08,TX,37,2818.66,76.18
BI100035,2025-08,MTN,37,2818.66,76.18
BI100035,2025-08,PSW,28,2133.04,76.18
BI100035,2025-08,PNW,34,2590.12,76.18
BI100035,2025-09,NE,33,2513.94,76.18
BI100035,2025-09,MA,29,2209.22,76.18
BI100035,2025-09,SE,25,1904.5,76.18
BI100035,2025-09,MW,28,2133.04,76.18
BI100035,2025-09,TX,31,2361.58,76.18
BI100035,2025-09,MTN,34,2590.12,76.18
BI100035,2025-09,PSW,28,2133.04,76.18
BI100035,2025-09,PNW,31,2361.58,76.18
BI100035,2025-10,NE,29,2209.22,76.18
BI100035,2025-10,MA,24,1828.32,76.18
BI100035,2025-10,SE,22,1675.96,76.18
BI100035,2025-10,MW,27,2056.86,76.18
BI100035,2025-10,TX,27,2056.86,76.18
BI100035,2025-10,MTN,32,2437.76,76.18
BI100035,2025-10,PSW,23,1752.14,76.18
BI100035,2025-10,PNW,28,2133.04,76.18
BI100035,2025-11,NE,25,1904.5,76.18
BI100035,2025-11,MA,24,1828.32,76.18
BI100035,2025-11,SE,19,1447.42,76.18
BI100035,2025-11,MW,22,1675.96,76.18
BI100035,2025-11,TX,28,2133.04,76.18
BI100035,2025-11,MTN,27,2056.86,76.18
BI100035,2025-11,PSW,21,1599.78,76.18
BI100035,2025-11,PNW,28,2133.04,76.18
BI100035,2025-12,NE,27,2056.86,76.18
BI100035,2025-12,MA,22,1675.96,76.18
BI100035,2025-12,SE,17,1295.06,76.18
BI100035,2025-12,MW,23,1752.14,76.18
BI100035,2025-12,TX,25,1904.5,76.18
BI100035,2025-12,MTN,27,2056.86,76.18
BI100035,2025-12,PSW,21,1599.78,76.18
BI100035,2025-12,PNW,25,1904.5,76.18
BI100042,2024-01,NE,50,9349.5,186.99
BI100042,2024-01,MA,53,9910.47,186.99
BI100042,2024-01,SE,68,12715.32,186.99
BI100042,2024-01,MW,65,12154.35,186.99
BI100042,2024-01,TX,80,14959.2,186.99
BI100042,2024-01,MTN,69,12902.31,186.99
BI100042,2024-01,PSW,62,11593.38,186.99
BI100042,2024-01,PNW,55,10284.45,186.99
BI100042,2024-02,NE,57,10658.43,186.99
BI100042,2024-02,MA,58,10845.42,186.99
BI100042,2024-02,SE,70,13089.3,186.99
BI100042,2024-02,MW,79,14772.21,186.99
BI100042,2024-02,TX,85,15894.15,186.99
BI100042,2024-02,MTN,79,14772.21,186.99
BI100042,2024-02,PSW,75,14024.25,186.99
BI100042,2024-02,PNW,59,11032.41,186.99
BI100042,2024-03,NE,67,12528.33,186.99
BI100042,2024-03,MA,67,12528.33,186.99
BI100042,2024-03,SE,89,16642.11,186.99
BI100042,2024-03,MW,84,15707.16,186.99
BI100042,2024-03,TX,92,17203.08,186.99
BI100042,2024-03,MTN,82,15333.18,186.99
BI100042,2024-03,PSW,80,14959.2,186.99
BI100042,2024-03,PNW,64,11967.36,186.99
BI100042,2024-04,NE,82,15333.18,186.99
BI100042,2024-04,MA,74,13837.26,186.99
BI100042,2024-04,SE,101,18885.99,186.99
BI100042,2024-04,MW,101,18885.99,186.99
BI100042,2024-04,TX,105,19633.95,186.99
BI100042,2024-04,MTN,89,16642.11,186.99
BI100042,2024-04,PSW,90,16829.1,186.99
BI100042,2024-04,PNW,82,15333.18,186.99
BI100042,2024-05,NE,83,15520.17,186.99
BI100042,2024-05,MA,85,15894.15,186.99
BI100042,2024-05,SE,107,20007.93,186.99
BI100042,2024-05,MW,105,19633.95,186.99
BI100042,2024-05,TX,126,23560.74,186.99
BI100042,2024-05,MTN,99,18512.01,186.99
BI100042,2024-05,PSW,98,18325.02,186.99
BI100042,2024-05,PNW,85,15894.15,186.99
BI100042,2024-06,NE,93,17390.07,186.99
BI100042,2024-06,MA,82,15333.18,186.99
BI100042,2024-06,SE,117,21877.83,186.99
BI100042,2024-06,MW,108,20194.92,186.99
BI100042,2024-06,TX,125,23373.75,186.99
BI100042,2024-06,MTN,111,20755.89,186.99
BI100042,2024-06,PSW,101,18885.99,186.99
BI100042,2024-06,PNW,92,17203.08,186.99
BI100042,2024-07,NE,84,15707.16,186.99
BI100042,2024-07,MA,84,15707.16,186.99
BI100042,2024-07,SE,115,21503.85,186.99
BI100042,2024-07,MW,114,21316.86,186.99
BI100042,2024-07,TX,118,22064.82,186.99
BI100042,2024-07,MTN,101,18885.99,186.99
BI100042,2024-07,PSW,105,19633.95,186.99
BI100042,2024-07,PNW,89,16642.11,186.99
BI100042,2024-08,NE,74,13837.26,186.99
BI100042,2024-08,MA,73,13650.27,186.99
BI100042,2024-08,SE,102,19072.98,186.99
BI100042,2024-08,MW,102,19072.98,186.99
BI100042,2024-08,TX,121,22625.79,186.99
BI100042,2024-08,MTN,101,18885.99,186.99
BI100042,2024-08,PSW,92,17203.08,186.99
BI100042,2024-08,PNW,75,14024.25,186.99
BI100042,2024-09,NE,73,13650.27,186.99
BI100042,2024-09,MA,69,12902.31,186.99
BI100042,2024-09,SE,94,17577.06,186.99
BI100042,2024-09,MW,92,17203.08,186.99
BI100042,2024-09,TX,109,20381.91,186.99
BI100042,2024-09,MTN,88,16455.12,186.99
BI100042,2024-09,PSW,82,15333.18,186.99
BI100042,2024-09,PNW,74,13837.26,186.99
BI100042,2024-10,NE,67,12528.33,186.99
BI100042,2024-10,MA,58,10845.42,186.99
BI100042,2024-10,SE,74,13837.26,186.99
BI100042,2024-10,MW,84,15707.16,186.99
BI100042,2024-10,TX,97,18138.03,186.99
BI100042,2024-10,MTN,82,15333.18,186.99
BI100042,2024-10,PSW,74,13837.26,186.99
BI100042,2024-10,PNW,64,11967.36,186.99
BI100042,2024-11,NE,57,10658.43,186.99
BI100042,2024-11,MA,60,11219.4,186.99
BI100042,2024-11,SE,69,12902.31,186.99
BI100042,2024-11,MW,75,14024.25,186.99
BI100042,2024-11,TX,79,14772.21,186.99
BI100042,2024-11,MTN,72,13463.28,186.99
BI100042,2024-11,PSW,67,12528.33,186.99
BI100042,2024-11,PNW,60,11219.4,186.99
BI100042,2024-12,NE,58,10845.42,186.99
BI100042,2024-12,MA,50,9349.5,186.99
BI100042,2024-12,SE,67,12528.33,186.99
BI100042,2024-12,MW,71,13276.29,186.99
BI100042,2024-12,TX,73,13650.27,186.99
BI100042,2024-12,MTN,63,11780.37,186.99
BI100042,2024-12,PSW,62,11593.38,186.99
BI100042,2024-12,PNW,56,10471.44,186.99
BI100042,2025-01,NE,61,11406.39,186.99
BI100042,2025-01,MA,54,10097.46,186.99
BI100042,2025-01,SE,68,12715.32,186.99
BI100042,2025-01,MW,71,13276.29,186.99
BI100042,2025-01,TX,78,14585.22,186.99
BI100042,2025-01,MTN,71,13276.29,186.99
BI100042,2025-01,PSW,70,13089.3,186.99
BI100042,2025-01,PNW,59,11032.41,186.99
BI100042,2025-02,NE,68,12715.32,186.99
BI100042,2025-02,MA,59,11032.41,186.99
BI100042,2025-02,SE,78,14585.22,186.99
BI100042,2025-02,MW,83,15520.17,186.99
BI100042,2025-02,TX,90,16829.1,186.99
BI100042,2025-02,MTN,82,15333.18,186.99
BI100042,2025-02,PSW,75,14024.25,186.99
BI100042,2025-02,PNW,58,10845.42,186.99
BI100042,2025-03,NE,71,13276.29,186.99
BI100042,2025-03,MA,67,12528.33,186.99
BI100042,2025-03,SE,99,18512.01,186.99
BI100042,2025-03,MW,93,17390.07,186.99
BI100042,2025-03,TX,110,20568.9,186.99
BI100042,2025-03,MTN,84,15707.16,186.99
BI100042,2025-03,PSW,85,15894.15,186.99
BI100042,2025-03,PNW,67,12528.33,186.99
BI100042,2025-04,NE,79,14772.21,186.99
BI100042,2025-04,MA,84,15707.16,186.99
BI100042,2025-04,SE,96,17951.04,186.99
BI100042,2025-04,MW,113,21129.87,186.99
BI100042,2025-04,TX,120,22438.8,186.99
BI100042,2025-04,MTN,106,19820.94,186.99
BI100042,2025-04,PSW,97,18138.03,186.99
BI100042,2025-04,PNW,81,15146.19,186.99
BI100042,2025-05,NE,86,16081.14,186.99
BI100042,2025-05,MA,91,17016.09,186.99
BI100042,2025-05,SE,122,22812.78,186.99
BI100042,2025-05,MW,127,23747.73,186.99
BI100042,2025-05,TX,140,26178.6,186.99
BI100042,2025-05,MTN,111,20755.89,186.99
BI100042,2025-05,PSW,102,19072.98,186.99
BI100042,2025-05,PNW,83,15520.17,186.99
BI100042,2025-06,NE,92,17203.08,186.99
BI100042,2025-06,MA,92,17203.08,186.99
BI100042,2025-06,SE,109,20381.91,186.99
BI100042,2025-06,MW,128,23934.72,186.99
BI100042,2025-06,TX,133,24869.67,186.99
BI100042,2025-06,MTN,113,21129.87,186.99
BI100042,2025-06,PSW,105,19633.95,186.99
BI100042,2025-06,PNW,94,17577.06,186.99
BI100042,2025-07,NE,97,18138.03,186.99
BI100042,2025-07,MA,93,17390.07,186.99
BI100042,2025-07,SE,111,20755.89,186.99
BI100042,2025-07,MW,123,22999.77,186.99
BI100042,2025-07,TX,126,23560.74,186.99
BI100042,2025-07,MTN,111,20755.89,186.99
BI100042,2025-07,PSW,104,19446.96,186.99
BI100042,2025-07,PNW,93,17390.07,186.99
BI100042,2025-08,NE,90,16829.1,186.99
BI100042,2025-08,MA,90,16829.1,186.99
BI100042,2025-08,SE,99,18512.01,186.99
BI100042,2025-08,MW,114,21316.86,186.99
BI100042,2025-08,TX,121,22625.79,186.99
BI100042,2025-08,MTN,97,18138.03,186.99
BI100042,2025-08,PSW,103,19259.97,186.99
BI100042,2025-08,PNW,80,14959.2,186.99
BI100042,2025-09,NE,82,15333.18,186.99
BI100042,2025-09,MA,74,13837.26,186.99
BI100042,2025-09,SE,101,18885.99,186.99
BI100042,2025-09,MW,96,17951.04,186.99
BI100042,2025-09,TX,115,21503.85,186.99
BI100042,2025-09,MTN,95,17764.05,186.99
BI100042,2025-09,PSW,92,17203.08,186.99
BI100042,2025-09,PNW,76,14211.24,186.99
BI100042,2025-10,NE,68,12715.32,186.99
BI100042,2025-10,MA,67,12528.33,186.99
BI100042,2025-10,SE,91,17016.09,186.99
BI100042,2025-10,MW,92,17203.08,186.99
BI100042,2025-10,TX,98,18325.02,186.99
BI100042,2025-10,MTN,85,15894.15,186.99
BI100042,2025-10,PSW,86,16081.14,186.99
BI100042,2025-10,PNW,70,13089.3,186.99
BI100042,2025-11,NE,57,10658.43,186.99
BI100042,2025-11,MA,62,11593.38,186.99
BI100042,2025-11,SE,70,13089.3,186.99
BI100042,2025-11,MW,77,14398.23,186.99
BI100042,2025-11,TX,83,15520.17,186.99
BI100042,2025-11,MTN,78,14585.22,186.99
BI100042,2025-11,PSW,74,13837.26,186.99
BI100042,2025-11,PNW,62,11593.38,186.99
BI100042,2025-12,NE,60,11219.4,186.99
BI100042,2025-12,MA,61,11406.39,186.99
BI100042,2025-12,SE,74,13837.26,186.99
BI100042,2025-12,MW,71,13276.29,186.99
