channel,product_ref,return_month,region,return_units,return_amount
vet_clinic,BI100014,2025-01,TX,1,60.24
vet_clinic,BI100014,2025-01,MTN,1,51.05
vet_clinic,BI100014,2025-01,PNW,1,51.05
ecom_national,CW500006,2025-02,NE,4,204.2
ecom_national,CW500006,2025-02,MA,2,102.1
ecom_national,CW500006,2025-02,SE,4,204.2
ecom_national,CW500006,2025-02,MW,3,153.15
ecom_national,CW500006,2025-02,TX,2,120.48
ecom_national,CW500006,2025-02,MTN,3,153.15
ecom_national,CW500006,2025-02,PSW,3,153.15
ecom_national,CW500006,2025-02,PNW,2,102.1
retail,BI100014,2025-02,NE,1,51.05
retail,BI100014,2025-02,MA,2,102.1
retail,BI100014,2025-02,SE,2,102.1
retail,BI100014,2025-02,MW,1,51.05
retail,BI100014,2025-02,TX,1,60.24
retail,BI100014,2025-02,MTN,1,51.05
retail,BI100014,2025-02,PSW,2,102.1
retail,BI100014,2025-02,PNW,2,102.1
vet_clinic,BI100014,2025-02,NE,2,102.1
vet_clinic,BI100014,2025-02,MA,2,102.1
vet_clinic,BI100014,2025-02,SE,1,51.05
vet_clinic,BI100014,2025-02,MW,1,51.05
ecom_national,CW500006,2025-03,NE,1,51.05
ecom_national,CW500006,2025-03,MA,4,204.2
ecom_national,CW500006,2025-03,SE,1,51.05
ecom_national,CW500006,2025-03,MW,3,153.15
ecom_national,CW500006,2025-03,TX,4,204.2
ecom_national,CW500006,2025-03,MTN,2,102.1
ecom_national,CW500006,2025-03,PSW,4,204.2
ecom_national,CW500006,2025-03,PNW,3,153.15
retail,BI100014,2025-03,NE,2,102.1
retail,BI100014,2025-03,MA,1,51.05
retail,BI100014,2025-03,SE,1,51.05
retail,BI100014,2025-03,MW,2,102.1
retail,BI100014,2025-03,TX,2,102.1
retail,BI100014,2025-03,MTN,2,102.1
retail,BI100014,2025-03,PSW,3,153.15
retail,BI100014,2025-03,PNW,2,102.1
vet_clinic,BI100014,2025-03,NE,1,51.05
vet_clinic,BI100014,2025-03,MA,1,51.05
vet_clinic,BI100014,2025-03,SE,1,51.05
vet_clinic,BI100014,2025-03,TX,2,102.1
vet_clinic,BI100014,2025-03,MTN,1,51.05
vet_clinic,BI100014,2025-03,PNW,2,102.1
ecom_national,CW500006,2025-04,NE,5,255.25
ecom_national,CW500006,2025-04,MA,4,204.2
ecom_national,CW500006,2025-04,SE,2,102.1
ecom_national,CW500006,2025-04,MW,4,204.2
ecom_national,CW500006,2025-04,TX,2,102.1
ecom_national,CW500006,2025-04,MTN,2,102.1
ecom_national,CW500006,2025-04,PNW,5,255.25
retail,BI100014,2025-04,NE,1,51.05
retail,BI100014,2025-04,MA,3,153.15
retail,BI100014,2025-04,MW,2,102.1
retail,BI100014,2025-04,TX,1,51.05
retail,BI100014,2025-04,MTN,3,153.15
retail,BI100014,2025-04,PSW,3,153.15
retail,BI100014,2025-04,PNW,3,153.15
vet_clinic,BI100014,2025-04,NE,2,102.1
vet_clinic,BI100014,2025-04,MA,3,153.15
vet_clinic,BI100014,2025-04,SE,1,51.05
vet_clinic,BI100014,2025-04,TX,1,51.05
vet_clinic,BI100014,2025-04,MTN,1,51.05
vet_clinic,BI100014,2025-04,PSW,1,51.05
vet_clinic,BI100014,2025-04,PNW,1,51.05
ecom_national,CW500006,2025-05,NE,1,51.05
ecom_national,CW500006,2025-05,MA,3,153.15
ecom_national,CW500006,2025-05,MW,1,51.05
ecom_national,CW500006,2025-05,TX,2,102.1
ecom_national,CW500006,2025-05,MTN,5,255.25
ecom_national,CW500006,2025-05,PSW,3,153.15
ecom_national,CW500006,2025-05,PNW,6,306.3
retail,BI100014,2025-05,NE,1,51.05
retail,BI100014,2025-05,MA,1,51.05
retail,BI100014,2025-05,SE,3,153.15
retail,BI100014,2025-05,MW,1,51.05
retail,BI100014,2025-05,MTN,1,51.05
retail,BI100014,2025-05,PSW,1,51.05
retail,BI100014,2025-05,PNW,3,153.15
vet_clinic,BI100014,2025-05,NE,2,102.1
vet_clinic,BI100014,2025-05,MA,2,102.1
vet_clinic,BI100014,2025-05,SE,2,102.1
vet_clinic,BI100014,2025-05,MW,1,51.05
vet_clinic,BI100014,2025-05,TX,2,102.1
vet_clinic,BI100014,2025-05,MTN,1,51.05
vet_clinic,BI100014,2025-05,PNW,2,102.1
ecom_national,CW500006,2025-06,NE,3,153.15
ecom_national,CW500006,2025-06,MA,3,153.15
ecom_national,CW500006,2025-06,SE,4,204.2
ecom_national,CW500006,2025-06,TX,1,51.05
ecom_national,CW500006,2025-06,MTN,5,255.25
ecom_national,CW500006,2025-06,PSW,3,153.15
retail,BI100014,2025-06,NE,3,153.15
retail,BI100014,2025-06,MA,4,204.2
retail,BI100014,2025-06,SE,2,102.1
retail,BI100014,2025-06,MW,1,51.05
retail,BI100014,2025-06,TX,1,51.05
retail,BI100014,2025-06,MTN,3,153.15
retail,BI100014,2025-06,PSW,1,51.05
retail,BI100014,2025-06,PNW,3,153.15
vet_clinic,BI100014,2025-06,MA,2,102.1
vet_clinic,BI100014,2025-06,SE,1,51.05
vet_clinic,BI100014,2025-06,MW,1,51.05
vet_clinic,BI100014,2025-06,TX,2,102.1
vet_clinic,BI100014,2025-06,MTN,2,102.1
vet_clinic,BI100014,2025-06,PSW,2,102.1
vet_clinic,BI100014,2025-06,PNW,1,51.05
ecom_national,CW500006,2025-07,MA,3,153.15
ecom_national,CW500006,2025-07,SE,5,255.25
ecom_national,CW500006,2025-07,MW,4,204.2
ecom_national,CW500006,2025-07,MTN,1,51.05
ecom_national,CW500006,2025-07,PSW,7,357.35
ecom_national,CW500006,2025-07,PNW,4,204.2
retail,BI100014,2025-07,NE,5,255.25
retail,BI100014,2025-07,MA,2,102.1
retail,BI100014,2025-07,MW,2,102.1
retail,BI100014,2025-07,TX,3,153.15
retail,BI100014,2025-07,MTN,2,102.1
retail,BI100014,2025-07,PSW,1,51.05
retail,BI100014,2025-07,PNW,2,102.1
vet_clinic,BI100014,2025-07,NE,1,51.05
vet_clinic,BI100014,2025-07,MA,1,51.05
vet_clinic,BI100014,2025-07,SE,1,51.05
vet_clinic,BI100014,2025-07,MW,2,102.1
vet_clinic,BI100014,2025-07,TX,1,51.05
vet_clinic,BI100014,2025-07,MTN,1,51.05
vet_clinic,BI100014,2025-07,PSW,1,51.05
vet_clinic,BI100014,2025-07,PNW,2,102.1
ecom_national,CW500006,2025-08,MA,6,306.3
ecom_national,CW500006,2025-08,SE,4,204.2
ecom_national,CW500006,2025-08,MW,2,102.1
ecom_national,CW500006,2025-08,TX,4,204.2
ecom_national,CW500006,2025-08,MTN,4,204.2
ecom_national,CW500006,2025-08,PSW,2,102.1
ecom_national,CW500006,2025-08,PNW,2,102.1
retail,BI100014,2025-08,NE,3,153.15
retail,BI100014,2025-08,MA,4,204.2
retail,BI100014,2025-08,SE,2,102.1
retail,BI100014,2025-08,TX,3,153.15
retail,BI100014,2025-08,MTN,3,153.15
retail,BI100014,2025-08,PSW,3,153.15
retail,BI100014,2025-08,PNW,1,51.05
vet_clinic,BI100014,2025-08,MA,2,102.1
vet_clinic,BI100014,2025-08,SE,1,51.05
vet_clinic,BI100014,2025-08,MW,2,102.1
vet_clinic,BI100014,2025-08,TX,2,102.1
vet_clinic,BI100014,2025-08,MTN,2,102.1
vet_clinic,BI100014,2025-08,PNW,1,51.05
ecom_national,CW500006,2025-09,NE,4,204.2
ecom_national,CW500006,2025-09,MA,5,255.25
ecom_national,CW500006,2025-09,SE,1,51.05
ecom_national,CW500006,2025-09,MW,2,102.1
ecom_national,CW500006,2025-09,TX,3,153.15
ecom_national,CW500006,2025-09,MTN,4,204.2
ecom_national,CW500006,2025-09,PSW,3,153.15
ecom_national,CW500006,2025-09,PNW,1,51.05
retail,BI100014,2025-09,NE,2,102.1
retail,BI100014,2025-09,MA,4,204.2
retail,BI100014,2025-09,SE,1,51.05
retail,BI100014,2025-09,MW,1,51.05
retail,BI100014,2025-09,MTN,1,51.05
retail,BI100014,2025-09,PSW,1,51.05
vet_clinic,BI100014,2025-09,NE,1,51.05
vet_clinic,BI100014,2025-09,MA,1,51.05
vet_clinic,BI100014,2025-09,SE,1,51.05
vet_clinic,BI100014,2025-09,MW,2,102.1
vet_clinic,BI100014,2025-09,TX,1,51.05
vet_clinic,BI100014,2025-09,PSW,1,51.05
ecom_national,CW500006,2025-10,NE,2,102.1
ecom_national,CW500006,2025-10,MA,4,204.2
ecom_national,CW500006,2025-10,SE,1,51.05
ecom_national,CW500006,2025-10,TX,2,102.1
ecom_national,CW500006,2025-10,PSW,4,204.2
ecom_national,CW500006,2025-10,PNW,1,51.05
retail,BI100014,2025-10,NE,2,102.1
retail,BI100014,2025-10,MA,2,102.1
retail,BI100014,2025-10,SE,1,51.05
retail,BI100014,2025-10,MW,2,102.1
retail,BI100014,2025-10,TX,2,102.1
retail,BI100014,2025-10,MTN,1,51.05
retail,BI100014,2025-10,PNW,2,102.1
vet_clinic,BI100014,2025-10,NE,2,102.1
vet_clinic,BI100014,2025-10,SE,1,51.05
vet_clinic,BI100014,2025-10,TX,1,51.05
vet_clinic,BI100014,2025-10,MTN,1,51.05
vet_clinic,BI100014,2025-10,PSW,1,51.05
vet_clinic,BI100014,2025-10,PNW,2,102.1
ecom_national,CW500006,2025-11,NE,4,204.2
ecom_national,CW500006,2025-11,SE,2,102.1
ecom_national,CW500006,2025-11,TX,1,51.05
ecom_national,CW500006,2025-11,MTN,1,51.05
ecom_national,CW500006,2025-11,PSW,4,204.2
ecom_national,CW500006,2025-11,PNW,4,204.2
retail,BI100014,2025-11,MA,1,51.05
retail,BI100014,2025-11,SE,1,51.05
retail,BI100014,2025-11,MTN,1,51.05
retail,BI100014,2025-11,PSW,1,51.05
retail,BI100014,2025-11,PNW,1,51.05
vet_clinic,BI100014,2025-11,NE,1,51.05
vet_clinic,BI100014,2025-11,MA,2,102.1
vet_clinic,BI100014,2025-11,MTN,1,51.05
vet_clinic,BI100014,2025-11,PNW,1,51.05
ecom_national,CW500006,2025-12,SE,2,102.1
ecom_national,CW500006,2025-12,MW,3,153.15
ecom_national,CW500006,2025-12,MTN,2,102.1
ecom_national,CW500006,2025-12,PSW,2,102.1
ecom_national,CW500006,2025-12,PNW,3,153.15
retail,BI100014,2025-12,NE,3,153.15
retail,BI100014,2025-12,MA,1,51.05
retail,BI100014,2025-12,SE,1,51.05
retail,BI100014,2025-12,MW,2,102.1
retail,BI100014,2025-12,MTN,1,51.05
retail,BI100014,2025-12,PSW,1,51.05
retail,BI100014,2025-12,PNW,2,102.1
vet_clinic,BI100014,2025-12,NE,1,51.05
vet_clinic,BI100014,2025-12,MA,1,51.05
vet_clinic,BI100014,2025-12,MW,1,51.05
vet_clinic,BI100014,2025-12,TX,1,51.05
vet_clinic,BI100014,2025-12,PSW,1,51.05
vet_clinic,BI100014,2025-12,PNW,1,51.05
ecom_national,CW500009,2024-01,MA,1,188.58
ecom_national,CW500009,2024-01,SE,1,188.58
ecom_national,CW500009,2024-01,MW,2,377.16
ecom_national,CW500009,2024-01,TX,1,188.58
ecom_national,CW500009,2024-01,PSW,1,188.58
retail,BI100021,2024-01,NE,1,188.58
retail,BI100021,2024-01,MA,1,188.58
retail,BI100021,2024-01,MW,1,188.58
retail,BI100021,2024-01,TX,1,188.58
vet_clinic,BI100021,2024-01,SE,1,188.58
vet_clinic,BI100021,2024-01,MTN,1,188.58
vet_clinic,BI100021,2024-01,PNW,1,188.58
ecom_national,CW500009,2024-02,NE,2,377.16
ecom_national,CW500009,2024-02,MA,2,377.16
ecom_national,CW500009,2024-02,SE,1,188.58
ecom_national,CW500009,2024-02,MW,1,188.58
ecom_national,CW500009,2024-02,TX,1,188.58
ecom_national,CW500009,2024-02,PSW,1,188.58
ecom_national,CW500009,2024-02,PNW,2,377.16
retail,BI100021,2024-02,NE,1,188.58
retail,BI100021,2024-02,MA,1,188.58
retail,BI100021,2024-02,SE,1,188.58
retail,BI100021,2024-02,MW,1,188.58
vet_clinic,BI100021,2024-02,MW,1,188.58
vet_clinic,BI100021,2024-02,PSW,1,188.58
ecom_national,CW500009,2024-03,NE,2,377.16
ecom_national,CW500009,2024-03,MA,1,188.58
ecom_national,CW500009,2024-03,MW,1,188.58
ecom_national,CW500009,2024-03,TX,1,188.58
ecom_national,CW500009,2024-03,MTN,2,377.16
ecom_national,CW500009,2024-03,PNW,2,377.16
retail,BI100021,2024-03,NE,1,188.58
retail,BI100021,2024-03,SE,1,188.58
retail,BI100021,2024-03,MW,1,188.58
retail,BI100021,2024-03,TX,1,188.58
retail,BI100021,2024-03,MTN,1,188.58
retail,BI100021,2024-03,PSW,1,188.58
vet_clinic,BI100021,2024-03,NE,1,188.58
vet_clinic,BI100021,2024-03,MA,1,188.58
vet_clinic,BI100021,2024-03,MW,1,188.58
vet_clinic,BI100021,2024-03,PSW,1,188.58
ecom_national,CW500009,2024-04,NE,1,188.58
ecom_national,CW500009,2024-04,MA,2,377.16
ecom_national,CW500009,2024-04,SE,2,377.16
ecom_national,CW500009,2024-04,MW,2,377.16
ecom_national,CW500009,2024-04,TX,1,188.58
ecom_national,CW500009,2024-04,MTN,2,377.16
ecom_national,CW500009,2024-04,PSW,2,377.16
ecom_national,CW500009,2024-04,PNW,3,565.74
retail,BI100021,2024-04,MA,2,377.16
retail,BI100021,2024-04,MW,1,188.58
retail,BI100021,2024-04,MTN,1,188.58
retail,BI100021,2024-04,PSW,1,188.58
retail,BI100021,2024-04,PNW,1,188.58
vet_clinic,BI100021,2024-04,NE,1,188.58
vet_clinic,BI100021,2024-04,MA,1,188.58
vet_clinic,BI100021,2024-04,TX,1,188.58
vet_clinic,BI100021,2024-04,PSW,1,188.58
ecom_national,CW500009,2024-05,NE,1,188.58
ecom_national,CW500009,2024-05,SE,2,377.16
ecom_national,CW500009,2024-05,MW,3,565.74
ecom_national,CW500009,2024-05,PSW,2,377.16
ecom_national,CW500009,2024-05,PNW,1,188.58
retail,BI100021,2024-05,NE,2,377.16
retail,BI100021,2024-05,MA,1,188.58
retail,BI100021,2024-05,MW,2,377.16
retail,BI100021,2024-05,TX,1,188.58
retail,BI100021,2024-05,MTN,1,188.58
vet_clinic,BI100021,2024-05,SE,1,188.58
ecom_national,CW500009,2024-06,NE,2,377.16
ecom_national,CW500009,2024-06,MA,1,188.58
ecom_national,CW500009,2024-06,SE,1,188.58
ecom_national,CW500009,2024-06,MW,1,188.58
ecom_national,CW500009,2024-06,TX,1,188.58
ecom_national,CW500009,2024-06,MTN,2,377.16
ecom_national,CW500009,2024-06,PNW,3,565.74
retail,BI100021,2024-06,MA,1,188.58
retail,BI100021,2024-06,SE,1,188.58
retail,BI100021,2024-06,MW,1,188.58
retail,BI100021,2024-06,MTN,1,188.58
retail,BI100021,2024-06,PSW,2,377.16
retail,BI100021,2024-06,PNW,2,377.16
vet_clinic,BI100021,2024-06,NE,1,188.58
vet_clinic,BI100021,2024-06,SE,1,188.58
vet_clinic,BI100021,2024-06,TX,1,188.58
vet_clinic,BI100021,2024-06,MTN,1,188.58
vet_clinic,BI100021,2024-06,PNW,1,188.58
ecom_national,CW500009,2024-07,NE,1,188.58
ecom_national,CW500009,2024-07,MA,1,188.58
ecom_national,CW500009,2024-07,SE,2,377.16
ecom_national,CW500009,2024-07,MW,2,377.16
ecom_national,CW500009,2024-07,TX,2,377.16
ecom_national,CW500009,2024-07,MTN,2,377.16
ecom_national,CW500009,2024-07,PSW,3,565.74
ecom_national,CW500009,2024-07,PNW,3,565.74
retail,BI100021,2024-07,NE,2,377.16
retail,BI100021,2024-07,MA,1,188.58
retail,BI100021,2024-07,SE,1,188.58
retail,BI100021,2024-07,MW,1,188.58
retail,BI100021,2024-07,TX,1,188.58
retail,BI100021,2024-07,PSW,2,377.16
retail,BI100021,2024-07,PNW,1,188.58
vet_clinic,BI100021,2024-07,NE,1,188.58
vet_clinic,BI100021,2024-07,MA,1,188.58
vet_clinic,BI100021,2024-07,MTN,1,188.58
ecom_national,CW500009,2024-08,NE,1,188.58
ecom_national,CW500009,2024-08,MA,2,377.16
ecom_national,CW500009,2024-08,SE,1,188.58
ecom_national,CW500009,2024-08,MTN,2,377.16
ecom_national,CW500009,2024-08,PNW,2,377.16
retail,BI100021,2024-08,NE,1,188.58
retail,BI100021,2024-08,MW,2,377.16
retail,BI100021,2024-08,TX,1,188.58
retail,BI100021,2024-08,MTN,1,188.58
retail,BI100021,2024-08,PNW,1,188.58
vet_clinic,BI100021,2024-08,MA,1,188.58
vet_clinic,BI100021,2024-08,MW,1,188.58
vet_clinic,BI100021,2024-08,PNW,1,188.58
ecom_national,CW500009,2024-09,NE,1,188.58
ecom_national,CW500009,2024-09,SE,2,377.16
ecom_national,CW500009,2024-09,MW,2,377.16
ecom_national,CW500009,2024-09,TX,2,377.16
retail,BI100021,2024-09,MA,1,188.58
retail,BI100021,2024-09,SE,1,188.58
retail,BI100021,2024-09,MW,1,188.58
retail,BI100021,2024-09,TX,1,188.58
vet_clinic,BI100021,2024-09,MW,1,188.58
vet_clinic,BI100021,2024-09,PSW,1,188.58
vet_clinic,BI100021,2024-09,PNW,1,188.58
ecom_national,CW500009,2024-10,NE,1,188.58
ecom_national,CW500009,2024-10,MA,1,188.58
ecom_national,CW500009,2024-10,SE,1,188.58
ecom_national,CW500009,2024-10,MW,2,377.16
ecom_national,CW500009,2024-10,TX,1,188.58
ecom_national,CW500009,2024-10,MTN,1,188.58
ecom_national,CW500009,2024-10,PNW,2,377.16
retail,BI100021,2024-10,NE,1,188.58
retail,BI100021,2024-10,MA,1,188.58
retail,BI100021,2024-10,SE,1,188.58
retail,BI100021,2024-10,MW,1,188.58
retail,BI100021,2024-10,TX,1,188.58
retail,BI100021,2024-10,MTN,1,188.58
retail,BI100021,2024-10,PSW,1,188.58
retail,BI100021,2024-10,PNW,1,188.58
vet_clinic,BI100021,2024-10,NE,1,188.58
vet_clinic,BI100021,2024-10,MA,1,188.58
vet_clinic,BI100021,2024-10,SE,1,188.58
vet_clinic,BI100021,2024-10,MW,1,188.58
ecom_national,CW500009,2024-11,MA,2,377.16
ecom_national,CW500009,2024-11,SE,1,188.58
ecom_national,CW500009,2024-11,MW,1,188.58
ecom_national,CW500009,2024-11,TX,1,188.58
ecom_national,CW500009,2024-11,MTN,1,188.58
ecom_national,CW500009,2024-11,PSW,1,188.58
ecom_national,CW500009,2024-11,PNW,1,188.58
retail,BI100021,2024-11,MA,1,188.58
retail,BI100021,2024-11,SE,1,188.58
retail,BI100021,2024-11,MW,1,188.58
retail,BI100021,2024-11,MTN,1,188.58
retail,BI100021,2024-11,PSW,1,188.58
vet_clinic,BI100021,2024-11,SE,1,188.58
vet_clinic,BI100021,2024-11,MW,1,188.58
ecom_national,CW500009,2024-12,MA,1,188.58
ecom_national,CW500009,2024-12,SE,1,188.58
ecom_national,CW500009,2024-12,MW,1,188.58
ecom_national,CW500009,2024-12,MTN,2,377.16
ecom_national,CW500009,2024-12,PSW,2,377.16
ecom_national,CW500009,2024-12,PNW,1,188.58
retail,BI100021,2024-12,MA,1,188.58
retail,BI100021,2024-12,MTN,1,188.58
retail,BI100021,2024-12,PNW,1,188.58
vet_clinic,BI100021,2024-12,NE,1,188.58
vet_clinic,BI100021,2024-12,MA,1,188.58
vet_clinic,BI100021,2024-12,MW,1,188.58
vet_clinic,BI100021,2024-12,PSW,1,188.58
ecom_national,CW500009,2025-01,NE,2,377.16
ecom_national,CW500009,2025-01,MA,1,188.58
ecom_national,CW500009,2025-01,SE,2,377.16
ecom_national,CW500009,2025-01,MW,1,188.58
ecom_national,CW500009,2025-01,MTN,1,188.58
ecom_national,CW500009,2025-01,PSW,1,188.58
ecom_national,CW500009,2025-01,PNW,1,188.58
retail,BI100021,2025-01,MW,1,188.58
retail,BI100021,2025-01,MTN,1,188.58
vet_clinic,BI100021,2025-01,MW,1,188.58
vet_clinic,BI100021,2025-01,MTN,1,188.58
vet_clinic,BI100021,2025-01,PSW,1,188.58
ecom_national,CW500009,2025-02,NE,1,188.58
ecom_national,CW500009,2025-02,SE,2,377.16
ecom_national,CW500009,2025-02,MTN,1,188.58
ecom_national,CW500009,2025-02,PSW,1,188.58
ecom_national,CW500009,2025-02,PNW,1,188.58
retail,BI100021,2025-02,MA,1,188.58
retail,BI100021,2025-02,SE,1,188.58
retail,BI100021,2025-02,MTN,1,188.58
retail,BI100021,2025-02,PSW,1,188.58
vet_clinic,BI100021,2025-02,MW,1,188.58
ecom_national,CW500009,2025-03,NE,1,188.58
ecom_national,CW500009,2025-03,MW,1,188.58
ecom_national,CW500009,2025-03,MTN,1,188.58
ecom_national,CW500009,2025-03,PSW,2,377.16
ecom_national,CW500009,2025-03,PNW,1,188.58
retail,BI100021,2025-03,NE,2,377.16
retail,BI100021,2025-03,MA,1,188.58
retail,BI100021,2025-03,MW,1,188.58
retail,BI100021,2025-03,TX,1,188.58
retail,BI100021,2025-03,MTN,1,188.58
retail,BI100021,2025-03,PSW,1,188.58
retail,BI100021,2025-03,PNW,2,377.16
vet_clinic,BI100021,2025-03,NE,1,188.58
vet_clinic,BI100021,2025-03,MTN,1,188.58
vet_clinic,BI100021,2025-03,PSW,1,188.58
ecom_national,CW500009,2025-04,NE,2,377.16
ecom_national,CW500009,2025-04,MA,2,377.16
ecom_national,CW500009,2025-04,SE,1,188.58
ecom_national,CW500009,2025-04,MW,1,188.58
ecom_national,CW500009,2025-04,TX,2,377.16
ecom_national,CW500009,2025-04,MTN,2,377.16
ecom_national,CW500009,2025-04,PSW,3,565.74
ecom_national,CW500009,2025-04,PNW,2,377.16
retail,BI100021,2025-04,NE,1,188.58
retail,BI100021,2025-04,MA,1,188.58
retail,BI100021,2025-04,MW,2,377.16
retail,BI100021,2025-04,PSW,1,188.58
vet_clinic,BI100021,2025-04,NE,1,188.58
vet_clinic,BI100021,2025-04,MA,1,188.58
vet_clinic,BI100021,2025-04,MW,1,188.58
vet_clinic,BI100021,2025-04,TX,1,188.58
vet_clinic,BI100021,2025-04,PNW,1,188.58
ecom_national,CW500009,2025-05,NE,2,377.16
ecom_national,CW500009,2025-05,MA,2,377.16
ecom_national,CW500009,2025-05,SE,2,377.16
ecom_national,CW500009,2025-05,MW,1,188.58
ecom_national,CW500009,2025-05,MTN,2,377.16
ecom_national,CW500009,2025-05,PSW,3,565.74
ecom_national,CW500009,2025-05,PNW,3,565.74
retail,BI100021,2025-05,MA,1,188.58
retail,BI100021,2025-05,SE,1,188.58
retail,BI100021,2025-05,MW,1,188.58
retail,BI100021,2025-05,TX,1,188.58
retail,BI100021,2025-05,MTN,2,377.16
retail,BI100021,2025-05,PNW,1,188.58
vet_clinic,BI100021,2025-05,NE,1,188.58
vet_clinic,BI100021,2025-05,MA,1,188.58
vet_clinic,BI100021,2025-05,SE,1,188.58
vet_clinic,BI100021,2025-05,MW,1,188.58
vet_clinic,BI100021,2025-05,MTN,1,188.58
vet_clinic,BI100021,2025-05,PSW,1,188.58
vet_clinic,BI100021,2025-05,PNW,1,188.58
ecom_national,CW500009,2025-06,NE,1,188.58
ecom_national,CW500009,2025-06,MA,2,377.16
ecom_national,CW500009,2025-06,SE,2,377.16
ecom_national,CW500009,2025-06,MW,3,565.74
ecom_national,CW500009,2025-06,TX,1,188.58
ecom_national,CW500009,2025-06,MTN,1,188.58
ecom_national,CW500009,2025-06,PSW,1,188.58
ecom_national,CW500009,2025-06,PNW,1,188.58
retail,BI100021,2025-06,SE,1,188.58
retail,BI100021,2025-06,PSW,2,377.16
retail,BI100021,2025-06,PNW,2,377.16
vet_clinic,BI100021,2025-06,MA,1,188.58
vet_clinic,BI100021,2025-06,SE,1,188.58
vet_clinic,BI100021,2025-06,MW,1,188.58
vet_clinic,BI100021,2025-06,TX,1,188.58
vet_clinic,BI100021,2025-06,MTN,1,188.58
vet_clinic,BI100021,2025-06,PNW,1,188.58
ecom_national,CW500009,2025-07,NE,1,188.58
ecom_national,CW500009,2025-07,SE,2,377.16
ecom_national,CW500009,2025-07,MW,1,188.58
ecom_national,CW500009,2025-07,TX,1,188.58
ecom_national,CW500009,2025-07,MTN,1,188.58
ecom_national,CW500009,2025-07,PNW,3,565.74
retail,BI100021,2025-07,NE,1,188.58
retail,BI100021,2025-07,MA,1,188.58
retail,BI100021,2025-07,MW,1,188.58
retail,BI100021,2025-07,TX,1,188.58
retail,BI100021,2025-07,MTN,2,377.16
retail,BI100021,2025-07,PSW,2,377.16
retail,BI100021,2025-07,PNW,1,188.58
vet_clinic,BI100021,2025-07,NE,1,188.58
vet_clinic,BI100021,2025-07,MA,1,188.58
vet_clinic,BI100021,2025-07,MW,1,188.58
vet_clinic,BI100021,2025-07,TX,1,188.58
vet_clinic,BI100021,2025-07,MTN,1,188.58
ecom_national,CW500009,2025-08,NE,2,377.16
ecom_national,CW500009,2025-08,MA,3,565.74
ecom_national,CW500009,2025-08,SE,2,377.16
ecom_national,CW500009,2025-08,MW,1,188.58
ecom_national,CW500009,2025-08,TX,2,377.16
ecom_national,CW500009,2025-08,PSW,2,377.16
retail,BI100021,2025-08,NE,1,188.58
retail,BI100021,2025-08,MA,1,188.58
retail,BI100021,2025-08,MW,1,188.58
retail,BI100021,2025-08,TX,1,188.58
retail,BI100021,2025-08,PSW,1,188.58
retail,BI100021,2025-08,PNW,1,188.58
vet_clinic,BI100021,2025-08,NE,1,188.58
vet_clinic,BI100021,2025-08,MA,1,188.58
vet_clinic,BI100021,2025-08,SE,1,188.58
vet_clinic,BI100021,2025-08,TX,1,188.58
vet_clinic,BI100021,2025-08,MTN,1,188.58
vet_clinic,BI100021,2025-08,PSW,1,188.58
vet_clinic,BI100021,2025-08,PNW,1,188.58
ecom_national,CW500009,2025-09,MA,1,188.58
ecom_national,CW500009,2025-09,SE,1,188.58
ecom_national,CW500009,2025-09,MW,2,377.16
ecom_national,CW500009,2025-09,TX,1,188.58
ecom_national,CW500009,2025-09,MTN,1,188.58
ecom_national,CW500009,2025-09,PSW,1,188.58
ecom_national,CW500009,2025-09,PNW,1,188.58
retail,BI100021,2025-09,NE,1,188.58
retail,BI100021,2025-09,MA,1,188.58
retail,BI100021,2025-09,SE,1,188.58
retail,BI100021,2025-09,MW,1,188.58
retail,BI100021,2025-09,TX,1,188.58
retail,BI100021,2025-09,MTN,1,188.58
retail,BI100021,2025-09,PNW,1,188.58
vet_clinic,BI100021,2025-09,NE,1,188.58
vet_clinic,BI100021,2025-09,MA,1,188.58
vet_clinic,BI100021,2025-09,MW,1,188.58
vet_clinic,BI100021,2025-09,MTN,1,188.58
vet_clinic,BI100021,2025-09,PNW,1,188.58
ecom_national,CW500009,2025-10,NE,2,377.16
ecom_national,CW500009,2025-10,MA,2,377.16
ecom_national,CW500009,2025-10,SE,1,188.58
ecom_national,CW500009,2025-10,MW,1,188.58
ecom_national,CW500009,2025-10,TX,2,377.16
retail,BI100021,2025-10,MW,1,188.58
retail,BI100021,2025-10,TX,1,188.58
retail,BI100021,2025-10,MTN,1,188.58
retail,BI100021,2025-10,PSW,1,188.58
retail,BI100021,2025-10,PNW,1,188.58
vet_clinic,BI100021,2025-10,TX,1,188.58
vet_clinic,BI100021,2025-10,MTN,1,188.58
vet_clinic,BI100021,2025-10,PSW,1,188.58
ecom_national,CW500009,2025-11,NE,1,188.58
ecom_national,CW500009,2025-11,MA,2,377.16
ecom_national,CW500009,2025-11,MW,1,188.58
ecom_national,CW500009,2025-11,TX,1,188.58
ecom_national,CW500009,2025-11,MTN,1,188.58
retail,BI100021,2025-11,NE,1,188.58
retail,BI100021,2025-11,MA,1,188.58
retail,BI100021,2025-11,SE,1,188.58
retail,BI100021,2025-11,MW,1,188.58
retail,BI100021,2025-11,PNW,1,188.58
vet_clinic,BI100021,2025-11,NE,1,188.58
