CHEWY_PRODUCT_PART_NUMBER,report_month,ship_region,units_sold,ext_sales_amt,unit_price
CW500009,2025-12,SE,63,11880.54,188.58
CW500009,2025-12,MW,67,12634.86,188.58
CW500009,2025-12,TX,46,8674.68,188.58
CW500009,2025-12,MTN,62,11691.96,188.58
CW500009,2025-12,PSW,62,11691.96,188.58
CW500009,2025-12,PNW,65,12257.7,188.58
CW500012,2024-01,NE,102,6032.28,59.14
CW500012,2024-01,MA,78,4612.92,59.14
CW500012,2024-01,SE,75,4435.5,59.14
CW500012,2024-01,MW,99,5854.86,59.14
CW500012,2024-01,TX,81,4790.34,59.14
CW500012,2024-01,MTN,87,5145.18,59.14
CW500012,2024-01,PSW,72,4258.08,59.14
CW500012,2024-01,PNW,98,5795.72,59.14
CW500012,2024-02,NE,103,6091.42,59.14
CW500012,2024-02,MA,85,5026.9,59.14
CW500012,2024-02,SE,87,5145.18,59.14
CW500012,2024-02,MW,104,6150.56,59.14
CW500012,2024-02,TX,91,5381.74,59.14
CW500012,2024-02,MTN,99,5854.86,59.14
CW500012,2024-02,PSW,71,4198.94,59.14
CW500012,2024-02,PNW,112,6623.68,59.14
CW500012,2024-03,NE,123,7274.22,59.14
CW500012,2024-03,MA,98,5795.72,59.14
CW500012,2024-03,SE,100,5914.0,59.14
CW500012,2024-03,MW,122,7215.08,59.14
CW500012,2024-03,TX,112,6623.68,59.14
CW500012,2024-03,MTN,115,6801.1,59.14
CW500012,2024-03,PSW,86,5086.04,59.14
CW500012,2024-03,PNW,127,7510.78,59.14
CW500012,2024-04,NE,139,8220.46,59.14
CW500012,2024-04,MA,116,6860.24,59.14
CW500012,2024-04,SE,115,6801.1,59.14
CW500012,2024-04,MW,133,7865.62,59.14
CW500012,2024-04,TX,113,6682.82,59.14
CW500012,2024-04,MTN,124,7333.36,59.14
CW500012,2024-04,PSW,100,5914.0,59.14
CW500012,2024-04,PNW,138,8161.32,59.14
CW500012,2024-05,NE,160,9462.4,59.14
CW500012,2024-05,MA,125,7392.5,59.14
CW500012,2024-05,SE,132,7806.48,59.14
CW500012,2024-05,MW,143,8457.02,59.14
CW500012,2024-05,TX,138,8161.32,59.14
CW500012,2024-05,MTN,146,8634.44,59.14
CW500012,2024-05,PSW,107,6327.98,59.14
CW500012,2024-05,PNW,150,8871.0,59.14
CW500012,2024-06,NE,150,8871.0,59.14
CW500012,2024-06,MA,120,7096.8,59.14
CW500012,2024-06,SE,126,7451.64,59.14
CW500012,2024-06,MW,159,9403.26,59.14
CW500012,2024-06,TX,132,7806.48,59.14
CW500012,2024-06,MTN,141,8338.74,59.14
CW500012,2024-06,PSW,103,6091.42,59.14
CW500012,2024-06,PNW,162,9580.68,59.14
CW500012,2024-07,NE,145,8575.3,59.14
CW500012,2024-07,MA,118,6978.52,59.14
CW500012,2024-07,SE,115,6801.1,59.14
CW500012,2024-07,MW,146,8634.44,59.14
CW500012,2024-07,TX,136,8043.04,59.14
CW500012,2024-07,MTN,135,7983.9,59.14
CW500012,2024-07,PSW,112,6623.68,59.14
CW500012,2024-07,PNW,146,8634.44,59.14
CW500012,2024-08,NE,151,8930.14,59.14
CW500012,2024-08,MA,111,6564.54,59.14
CW500012,2024-08,SE,114,6741.96,59.14
CW500012,2024-08,MW,134,7924.76,59.14
CW500012,2024-08,TX,131,7747.34,59.14
CW500012,2024-08,MTN,127,7510.78,59.14
CW500012,2024-08,PSW,108,6387.12,59.14
CW500012,2024-08,PNW,129,7629.06,59.14
CW500012,2024-09,NE,123,7274.22,59.14
CW500012,2024-09,MA,91,5381.74,59.14
CW500012,2024-09,SE,108,6387.12,59.14
CW500012,2024-09,MW,130,7688.2,59.14
CW500012,2024-09,TX,106,6268.84,59.14
CW500012,2024-09,MTN,116,6860.24,59.14
CW500012,2024-09,PSW,93,5500.02,59.14
CW500012,2024-09,PNW,133,7865.62,59.14
CW500012,2024-10,NE,119,7037.66,59.14
CW500012,2024-10,MA,82,4849.48,59.14
CW500012,2024-10,SE,91,5381.74,59.14
CW500012,2024-10,MW,113,6682.82,59.14
CW500012,2024-10,TX,97,5736.58,59.14
CW500012,2024-10,MTN,96,5677.44,59.14
CW500012,2024-10,PSW,74,4376.36,59.14
CW500012,2024-10,PNW,116,6860.24,59.14
CW500012,2024-11,NE,101,5973.14,59.14
CW500012,2024-11,MA,84,4967.76,59.14
CW500012,2024-11,SE,83,4908.62,59.14
CW500012,2024-11,MW,100,5914.0,59.14
CW500012,2024-11,TX,90,5322.6,59.14
CW500012,2024-11,MTN,92,5440.88,59.14
CW500012,2024-11,PSW,72,4258.08,59.14
CW500012,2024-11,PNW,104,6150.56,59.14
CW500012,2024-12,NE,93,5500.02,59.14
CW500012,2024-12,MA,77,4553.78,59.14
CW500012,2024-12,SE,81,4790.34,59.14
CW500012,2024-12,MW,91,5381.74,59.14
CW500012,2024-12,TX,78,4612.92,59.14
CW500012,2024-12,MTN,84,4967.76,59.14
CW500012,2024-12,PSW,67,3962.38,59.14
CW500012,2024-12,PNW,93,5500.02,59.14
CW500012,2025-01,NE,99,5854.86,59.14
CW500012,2025-01,MA,83,4908.62,59.14
CW500012,2025-01,SE,83,4908.62,59.14
CW500012,2025-01,MW,96,5677.44,59.14
CW500012,2025-01,TX,63,4396.77,69.79
CW500012,2025-01,MTN,94,5559.16,59.14
CW500012,2025-01,PSW,73,4317.22,59.14
CW500012,2025-01,PNW,93,5500.02,59.14
CW500012,2025-02,NE,108,6387.12,59.14
CW500012,2025-02,MA,83,4908.62,59.14
CW500012,2025-02,SE,92,5440.88,59.14
CW500012,2025-02,MW,113,6682.82,59.14
CW500012,2025-02,TX,74,5164.46,69.79
CW500012,2025-02,MTN,102,6032.28,59.14
CW500012,2025-02,PSW,76,4494.64,59.14
CW500012,2025-02,PNW,121,7155.94,59.14
CW500012,2025-03,NE,136,8043.04,59.14
CW500012,2025-03,MA,95,5618.3,59.14
CW500012,2025-03,SE,104,6150.56,59.14
CW500012,2025-03,MW,139,8220.46,59.14
CW500012,2025-03,TX,113,6682.82,59.14
CW500012,2025-03,MTN,132,7806.48,59.14
CW500012,2025-03,PSW,100,5914.0,59.14
CW500012,2025-03,PNW,120,7096.8,59.14
CW500012,2025-04,NE,158,9344.12,59.14
CW500012,2025-04,MA,114,6741.96,59.14
CW500012,2025-04,SE,126,7451.64,59.14
CW500012,2025-04,MW,138,8161.32,59.14
CW500012,2025-04,TX,126,7451.64,59.14
CW500012,2025-04,MTN,134,7924.76,59.14
CW500012,2025-04,PSW,112,6623.68,59.14
CW500012,2025-04,PNW,140,8279.6,59.14
CW500012,2025-05,NE,162,9580.68,59.14
CW500012,2025-05,MA,129,7629.06,59.14
CW500012,2025-05,SE,132,7806.48,59.14
CW500012,2025-05,MW,155,9166.7,59.14
CW500012,2025-05,TX,140,8279.6,59.14
CW500012,2025-05,MTN,153,9048.42,59.14
CW500012,2025-05,PSW,114,6741.96,59.14
CW500012,2025-05,PNW,167,9876.38,59.14
CW500012,2025-06,NE,173,10231.22,59.14
CW500012,2025-06,MA,138,8161.32,59.14
CW500012,2025-06,SE,127,7510.78,59.14
CW500012,2025-06,MW,171,10112.94,59.14
CW500012,2025-06,TX,151,8930.14,59.14
CW500012,2025-06,MTN,166,9817.24,59.14
CW500012,2025-06,PSW,115,6801.1,59.14
CW500012,2025-06,PNW,163,9639.82,59.14
CW500012,2025-07,NE,170,10053.8,59.14
CW500012,2025-07,MA,124,7333.36,59.14
CW500012,2025-07,SE,134,7924.76,59.14
CW500012,2025-07,MW,156,9225.84,59.14
CW500012,2025-07,TX,139,8220.46,59.14
CW500012,2025-07,MTN,147,8693.58,59.14
CW500012,2025-07,PSW,118,6978.52,59.14
CW500012,2025-07,PNW,148,8752.72,59.14
CW500012,2025-08,NE,156,9225.84,59.14
CW500012,2025-08,MA,109,6446.26,59.14
CW500012,2025-08,SE,127,7510.78,59.14
CW500012,2025-08,MW,150,8871.0,59.14
CW500012,2025-08,TX,122,7215.08,59.14
CW500012,2025-08,MTN,143,8457.02,59.14
CW500012,2025-08,PSW,114,6741.96,59.14
CW500012,2025-08,PNW,158,9344.12,59.14
CW500012,2025-09,NE,131,7747.34,59.14
CW500012,2025-09,MA,105,6209.7,59.14
CW500012,2025-09,SE,106,6268.84,59.14
CW500012,2025-09,MW,130,7688.2,59.14
CW500012,2025-09,TX,124,7333.36,59.14
CW500012,2025-09,MTN,133,7865.62,59.14
CW500012,2025-09,PSW,100,5914.0,59.14
CW500012,2025-09,PNW,136,8043.04,59.14
CW500012,2025-10,NE,121,7155.94,59.14
CW500012,2025-10,MA,91,5381.74,59.14
CW500012,2025-10,SE,100,5914.0,59.14
CW500012,2025-10,MW,128,7569.92,59.14
CW500012,2025-10,TX,108,6387.12,59.14
CW500012,2025-10,MTN,112,6623.68,59.14
CW500012,2025-10,PSW,89,5263.46,59.14
CW500012,2025-10,PNW,120,7096.8,59.14
CW500012,2025-11,NE,113,6682.82,59.14
CW500012,2025-11,MA,90,5322.6,59.14
CW500012,2025-11,SE,93,5500.02,59.14
CW500012,2025-11,MW,98,5795.72,59.14
CW500012,2025-11,TX,92,5440.88,59.14
CW500012,2025-11,MTN,104,6150.56,59.14
CW500012,2025-11,PSW,73,4317.22,59.14
CW500012,2025-11,PNW,109,6446.26,59.14
CW500012,2025-12,NE,99,5854.86,59.14
CW500012,2025-12,MA,86,5086.04,59.14
CW500012,2025-12,SE,81,4790.34,59.14
CW500012,2025-12,MW,102,6032.28,59.14
CW500012,2025-12,TX,89,5263.46,59.14
CW500012,2025-12,MTN,96,5677.44,59.14
CW500012,2025-12,PSW,79,4672.06,59.14
CW500012,2025-12,PNW,103,6091.42,59.14
CW500015,2024-01,NE,41,3123.38,76.18
CW500015,2024-01,MA,36,2742.48,76.18
CW500015,2024-01,SE,28,2133.04,76.18
CW500015,2024-01,MW,38,2894.84,76.18
CW500015,2024-01,TX,38,2894.84,76.18
CW500015,2024-01,MTN,39,2971.02,76.18
CW500015,2024-01,PSW,31,2361.58,76.18
CW500015,2024-01,PNW,35,2666.3,76.18
CW500015,2024-02,NE,42,3199.56,76.18
CW500015,2024-02,MA,35,2666.3,76.18
CW500015,2024-02,SE,29,2209.22,76.18
CW500015,2024-02,MW,38,2894.84,76.18
CW500015,2024-02,TX,41,3123.38,76.18
CW500015,2024-02,MTN,46,3504.28,76.18
CW500015,2024-02,PSW,36,2742.48,76.18
CW500015,2024-02,PNW,44,3351.92,76.18
CW500015,2024-03,NE,50,3809.0,76.18
CW500015,2024-03,MA,43,3275.74,76.18
CW500015,2024-03,SE,34,2590.12,76.18
CW500015,2024-03,MW,46,3504.28,76.18
CW500015,2024-03,TX,46,3504.28,76.18
CW500015,2024-03,MTN,53,4037.54,76.18
CW500015,2024-03,PSW,40,3047.2,76.18
CW500015,2024-03,PNW,53,4037.54,76.18
CW500015,2024-04,NE,58,4418.44,76.18
CW500015,2024-04,MA,46,3504.28,76.18
CW500015,2024-04,SE,37,2818.66,76.18
CW500015,2024-04,MW,51,3885.18,76.18
CW500015,2024-04,TX,54,4113.72,76.18
CW500015,2024-04,MTN,55,4189.9,76.18
CW500015,2024-04,PSW,48,3656.64,76.18
CW500015,2024-04,PNW,58,4418.44,76.18
CW500015,2024-05,NE,66,5027.88,76.18
CW500015,2024-05,MA,52,3961.36,76.18
CW500015,2024-05,SE,41,3123.38,76.18
CW500015,2024-05,MW,59,4494.62,76.18
CW500015,2024-05,TX,58,4418.44,76.18
CW500015,2024-05,MTN,69,5256.42,76.18
CW500015,2024-05,PSW,50,3809.0,76.18
CW500015,2024-05,PNW,57,4342.26,76.18
CW500015,2024-06,NE,68,5180.24,76.18
CW500015,2024-06,MA,53,4037.54,76.18
CW500015,2024-06,SE,48,3656.64,76.18
CW500015,2024-06,MW,59,4494.62,76.18
CW500015,2024-06,TX,65,4951.7,76.18
CW500015,2024-06,MTN,66,5027.88,76.18
CW500015,2024-06,PSW,49,3732.82,76.18
CW500015,2024-06,PNW,67,5104.06,76.18
CW500015,2024-07,NE,62,4723.16,76.18
CW500015,2024-07,MA,54,4113.72,76.18
CW500015,2024-07,SE,44,3351.92,76.18
CW500015,2024-07,MW,60,4570.8,76.18
CW500015,2024-07,TX,66,5027.88,76.18
CW500015,2024-07,MTN,64,4875.52,76.18
CW500015,2024-07,PSW,55,4189.9,76.18
CW500015,2024-07,PNW,64,4875.52,76.18
CW500015,2024-08,NE,54,4113.72,76.18
CW500015,2024-08,MA,48,3656.64,76.18
CW500015,2024-08,SE,39,2971.02,76.18
CW500015,2024-08,MW,50,3809.0,76.18
CW500015,2024-08,TX,61,4646.98,76.18
CW500015,2024-08,MTN,59,4494.62,76.18
CW500015,2024-08,PSW,44,3351.92,76.18
CW500015,2024-08,PNW,54,4113.72,76.18
CW500015,2024-09,NE,50,3809.0,76.18
CW500015,2024-09,MA,48,3656.64,76.18
CW500015,2024-09,SE,39,2971.02,76.18
CW500015,2024-09,MW,45,3428.1,76.18
CW500015,2024-09,TX,53,4037.54,76.18
CW500015,2024-09,MTN,51,3885.18,76.18
CW500015,2024-09,PSW,42,3199.56,76.18
CW500015,2024-09,PNW,54,4113.72,76.18
CW500015,2024-10,NE,42,3199.56,76.18
CW500015,2024-10,MA,39,2971.02,76.18
CW500015,2024-10,SE,33,2513.94,76.18
CW500015,2024-10,MW,43,3275.74,76.18
CW500015,2024-10,TX,42,3199.56,76.18
CW500015,2024-10,MTN,44,3351.92,76.18
CW500015,2024-10,PSW,38,2894.84,76.18
CW500015,2024-10,PNW,44,3351.92,76.18
CW500015,2024-11,NE,41,3123.38,76.18
CW500015,2024-11,MA,35,2666.3,76.18
CW500015,2024-11,SE,31,2361.58,76.18
CW500015,2024-11,MW,36,2742.48,76.18
CW500015,2024-11,TX,41,3123.38,76.18
CW500015,2024-11,MTN,45,3428.1,76.18
CW500015,2024-11,PSW,35,2666.3,76.18
CW500015,2024-11,PNW,40,3047.2,76.18
CW500015,2024-12,NE,39,2971.02,76.18
CW500015,2024-12,MA,33,2513.94,76.18
CW500015,2024-12,SE,29,2209.22,76.18
CW500015,2024-12,MW,38,2894.84,76.18
CW500015,2024-12,TX,42,3199.56,76.18
CW500015,2024-12,MTN,43,3275.74,76.18
CW500015,2024-12,PSW,35,2666.3,76.18
CW500015,2024-12,PNW,41,3123.38,76.18
CW500015,2025-01,NE,41,3123.38,76.18
CW500015,2025-01,MA,38,2894.84,76.18
CW500015,2025-01,SE,29,2209.22,76.18
CW500015,2025-01,MW,38,2894.84,76.18
CW500015,2025-01,TX,38,2894.84,76.18
CW500015,2025-01,MTN,43,3275.74,76.18
CW500015,2025-01,PSW,32,2437.76,76.18
CW500015,2025-01,PNW,44,3351.92,76.18
CW500015,2025-02,NE,45,3428.1,76.18
CW500015,2025-02,MA,43,3275.74,76.18
CW500015,2025-02,SE,34,2590.12,76.18
CW500015,2025-02,MW,39,2971.02,76.18
CW500015,2025-02,TX,47,3580.46,76.18
CW500015,2025-02,MTN,46,3504.28,76.18
CW500015,2025-02,PSW,35,2666.3,76.18
CW500015,2025-02,PNW,42,3199.56,76.18
CW500015,2025-03,NE,57,4342.26,76.18
CW500015,2025-03,MA,49,3732.82,76.18
CW500015,2025-03,SE,35,2666.3,76.18
CW500015,2025-03,MW,52,3961.36,76.18
CW500015,2025-03,TX,54,4113.72,76.18
CW500015,2025-03,MTN,52,3961.36,76.18
CW500015,2025-03,PSW,44,3351.92,76.18
CW500015,2025-03,PNW,52,3961.36,76.18
CW500015,2025-04,NE,57,4342.26,76.18
CW500015,2025-04,MA,49,3732.82,76.18
CW500015,2025-04,SE,43,3275.74,76.18
CW500015,2025-04,MW,55,4189.9,76.18
CW500015,2025-04,TX,62,4723.16,76.18
CW500015,2025-04,MTN,65,4951.7,76.18
CW500015,2025-04,PSW,53,4037.54,76.18
CW500015,2025-04,PNW,60,4570.8,76.18
CW500015,2025-05,NE,64,4875.52,76.18
CW500015,2025-05,MA,57,4342.26,76.18
CW500015,2025-05,SE,45,3428.1,76.18
CW500015,2025-05,MW,55,4189.9,76.18
CW500015,2025-05,TX,68,5180.24,76.18
CW500015,2025-05,MTN,67,5104.06,76.18
CW500015,2025-05,PSW,55,4189.9,76.18
CW500015,2025-05,PNW,69,5256.42,76.18
CW500015,2025-06,NE,63,4799.34,76.18
CW500015,2025-06,MA,62,4723.16,76.18
CW500015,2025-06,SE,50,3809.0,76.18
CW500015,2025-06,MW,66,5027.88,76.18
CW500015,2025-06,TX,65,4951.7,76.18
CW500015,2025-06,MTN,68,5180.24,76.18
CW500015,2025-06,PSW,59,4494.62,76.18
CW500015,2025-06,PNW,69,5256.42,76.18
CW500015,2025-07,NE,68,5180.24,76.18
CW500015,2025-07,MA,55,4189.9,76.18
CW500015,2025-07,SE,46,3504.28,76.18
CW500015,2025-07,MW,60,4570.8,76.18
CW500015,2025-07,TX,61,4646.98,76.18
CW500015,2025-07,MTN,75,5713.5,76.18
CW500015,2025-07,PSW,54,4113.72,76.18
CW500015,2025-07,PNW,67,5104.06,76.18
CW500015,2025-08,NE,58,4418.44,76.18
CW500015,2025-08,MA,57,4342.26,76.18
CW500015,2025-08,SE,43,3275.74,76.18
CW500015,2025-08,MW,54,4113.72,76.18
CW500015,2025-08,TX,59,4494.62,76.18
CW500015,2025-08,MTN,68,5180.24,76.18
CW500015,2025-08,PSW,52,3961.36,76.18
CW500015,2025-08,PNW,64,4875.52,76.18
CW500015,2025-09,NE,54,4113.72,76.18
CW500015,2025-09,MA,47,3580.46,76.18
CW500015,2025-09,SE,41,3123.38,76.18
CW500015,2025-09,MW,52,3961.36,76.18
CW500015,2025-09,TX,52,3961.36,76.18
CW500015,2025-09,MTN,57,4342.26,76.18
CW500015,2025-09,PSW,45,3428.1,76.18
CW500015,2025-09,PNW,50,3809.0,76.18
CW500015,2025-10,NE,46,3504.28,76.18
CW500015,2025-10,MA,40,3047.2,76.18
CW500015,2025-10,SE,34,2590.12,76.18
CW500015,2025-10,MW,43,3275.74,76.18
CW500015,2025-10,TX,50,3809.0,76.18
CW500015,2025-10,MTN,53,4037.54,76.18
CW500015,2025-10,PSW,40,3047.2,76.18
CW500015,2025-10,PNW,48,3656.64,76.18
CW500015,2025-11,NE,41,3123.38,76.18
CW500015,2025-11,MA,38,2894.84,76.18
CW500015,2025-11,SE,29,2209.22,76.18
CW500015,2025-11,MW,41,3123.38,76.18
CW500015,2025-11,TX,46,3504.28,76.18
CW500015,2025-11,MTN,43,3275.74,76.18
CW500015,2025-11,PSW,36,2742.48,76.18
CW500015,2025-11,PNW,45,3428.1,76.18
CW500015,2025-12,NE,44,3351.92,76.18
CW500015,2025-12,MA,39,2971.02,76.18
CW500015,2025-12,SE,31,2361.58,76.18
CW500015,2025-12,MW,36,2742.48,76.18
CW500015,2025-12,TX,45,3428.1,76.18
CW500015,2025-12,MTN,42,3199.56,76.18
CW500015,2025-12,PSW,34,2590.12,76.18
CW500015,2025-12,PNW,42,3199.56,76.18
CW500018,2024-01,NE,87,16268.13,186.99
CW500018,2024-01,MA,89,16642.11,186.99
CW500018,2024-01,SE,117,21877.83,186.99
CW500018,2024-01,MW,121,22625.79,186.99
CW500018,2024-01,TX,129,24121.71,186.99
CW500018,2024-01,MTN,102,19072.98,186.99
CW500018,2024-01,PSW,108,20194.92,186.99
CW500018,2024-01,PNW,82,15333.18,186.99
CW500018,2024-02,NE,96,17951.04,186.99
CW500018,2024-02,MA,103,19259.97,186.99
CW500018,2024-02,SE,124,23186.76,186.99
CW500018,2024-02,MW,124,23186.76,186.99
CW500018,2024-02,TX,143,26739.57,186.99
CW500018,2024-02,MTN,115,21503.85,186.99
CW500018,2024-02,PSW,126,23560.74,186.99
CW500018,2024-02,PNW,97,18138.03,186.99
CW500018,2024-03,NE,118,22064.82,186.99
CW500018,2024-03,MA,110,20568.9,186.99
CW500018,2024-03,SE,144,26926.56,186.99
CW500018,2024-03,MW,163,30479.37,186.99
CW500018,2024-03,TX,165,30853.35,186.99
CW500018,2024-03,MTN,138,25804.62,186.99
CW500018,2024-03,PSW,139,25991.61,186.99
CW500018,2024-03,PNW,120,22438.8,186.99
CW500018,2024-04,NE,122,22812.78,186.99
CW500018,2024-04,MA,132,24682.68,186.99
CW500018,2024-04,SE,165,30853.35,186.99
CW500018,2024-04,MW,158,29544.42,186.99
CW500018,2024-04,TX,196,36650.04,186.99
CW500018,2024-04,MTN,169,31601.31,186.99
CW500018,2024-04,PSW,152,28422.48,186.99
CW500018,2024-04,PNW,134,25056.66,186.99
CW500018,2024-05,NE,144,26926.56,186.99
CW500018,2024-05,MA,138,25804.62,186.99
CW500018,2024-05,SE,180,33658.2,186.99
CW500018,2024-05,MW,182,34032.18,186.99
CW500018,2024-05,TX,192,35902.08,186.99
CW500018,2024-05,MTN,180,33658.2,186.99
CW500018,2024-05,PSW,177,33097.23,186.99
CW500018,2024-05,PNW,128,23934.72,186.99
CW500018,2024-06,NE,151,28235.49,186.99
CW500018,2024-06,MA,153,28609.47,186.99
CW500018,2024-06,SE,176,32910.24,186.99
CW500018,2024-06,MW,186,34780.14,186.99
CW500018,2024-06,TX,198,37024.02,186.99
CW500018,2024-06,MTN,166,31040.34,186.99
CW500018,2024-06,PSW,177,33097.23,186.99
CW500018,2024-06,PNW,144,26926.56,186.99
CW500018,2024-07,NE,150,28048.5,186.99
CW500018,2024-07,MA,143,26739.57,186.99
CW500018,2024-07,SE,181,33845.19,186.99
CW500018,2024-07,MW,194,36276.06,186.99
CW500018,2024-07,TX,195,36463.05,186.99
CW500018,2024-07,MTN,169,31601.31,186.99
CW500018,2024-07,PSW,161,30105.39,186.99
CW500018,2024-07,PNW,143,26739.57,186.99
CW500018,2024-08,NE,125,23373.75,186.99
CW500018,2024-08,MA,138,25804.62,186.99
CW500018,2024-08,SE,177,33097.23,186.99
CW500018,2024-08,MW,175,32723.25,186.99
CW500018,2024-08,TX,191,35715.09,186.99
CW500018,2024-08,MTN,173,32349.27,186.99
CW500018,2024-08,PSW,162,30292.38,186.99
CW500018,2024-08,PNW,138,25804.62,186.99
CW500018,2024-09,NE,112,20942.88,186.99
CW500018,2024-09,MA,117,21877.83,186.99
CW500018,2024-09,SE,158,29544.42,186.99
CW500018,2024-09,MW,165,30853.35,186.99
CW500018,2024-09,TX,177,33097.23,186.99
CW500018,2024-09,MTN,149,27861.51,186.99
CW500018,2024-09,PSW,150,28048.5,186.99
CW500018,2024-09,PNW,119,22251.81,186.99
CW500018,2024-10,NE,112,20942.88,186.99
CW500018,2024-10,MA,99,18512.01,186.99
CW500018,2024-10,SE,125,23373.75,186.99
CW500018,2024-10,MW,139,25991.61,186.99
CW500018,2024-10,TX,159,29731.41,186.99
CW500018,2024-10,MTN,138,25804.62,186.99
CW500018,2024-10,PSW,118,22064.82,186.99
CW500018,2024-10,PNW,99,18512.01,186.99
CW500018,2024-11,NE,102,19072.98,186.99
CW500018,2024-11,MA,87,16268.13,186.99
CW500018,2024-11,SE,114,21316.86,186.99
CW500018,2024-11,MW,115,21503.85,186.99
CW500018,2024-11,TX,128,23934.72,186.99
CW500018,2024-11,MTN,110,20568.9,186.99
CW500018,2024-11,PSW,115,21503.85,186.99
CW500018,2024-11,PNW,93,17390.07,186.99
CW500018,2024-12,NE,91,17016.09,186.99
CW500018,2024-12,MA,85,15894.15,186.99
CW500018,2024-12,SE,105,19633.95,186.99
CW500018,2024-12,MW,126,23560.74,186.99
CW500018,2024-12,TX,123,22999.77,186.99
CW500018,2024-12,MTN,104,19446.96,186.99
CW500018,2024-12,PSW,116,21690.84,186.99
CW500018,2024-12,PNW,92,17203.08,186.99
CW500018,2025-01,NE,94,17577.06,186.99
CW500018,2025-01,MA,86,16081.14,186.99
CW500018,2025-01,SE,122,22812.78,186.99
CW500018,2025-01,MW,128,23934.72,186.99
CW500018,2025-01,TX,136,25430.64,186.99
CW500018,2025-01,MTN,116,21690.84,186.99
CW500018,2025-01,PSW,118,22064.82,186.99
CW500018,2025-01,PNW,92,17203.08,186.99
CW500018,2025-02,NE,106,19820.94,186.99
CW500018,2025-02,MA,107,20007.93,186.99
CW500018,2025-02,SE,141,26365.59,186.99
CW500018,2025-02,MW,136,25430.64,186.99
CW500018,2025-02,TX,153,28609.47,186.99
CW500018,2025-02,MTN,135,25243.65,186.99
CW500018,2025-02,PSW,125,23373.75,186.99
CW500018,2025-02,PNW,102,19072.98,186.99
CW500018,2025-03,NE,128,23934.72,186.99
CW500018,2025-03,MA,117,21877.83,186.99
CW500018,2025-03,SE,166,31040.34,186.99
CW500018,2025-03,MW,150,28048.5,186.99
CW500018,2025-03,TX,185,34593.15,186.99
CW500018,2025-03,MTN,142,26552.58,186.99
CW500018,2025-03,PSW,146,27300.54,186.99
CW500018,2025-03,PNW,126,23560.74,186.99
CW500018,2025-04,NE,131,24495.69,186.99
CW500018,2025-04,MA,147,27487.53,186.99
CW500018,2025-04,SE,180,33658.2,186.99
CW500018,2025-04,MW,195,36463.05,186.99
CW500018,2025-04,TX,212,39641.88,186.99
CW500018,2025-04,MTN,162,30292.38,186.99
CW500018,2025-04,PSW,177,33097.23,186.99
CW500018,2025-04,PNW,126,23560.74,186.99
CW500018,2025-05,NE,164,30666.36,186.99
CW500018,2025-05,MA,146,27300.54,186.99
CW500018,2025-05,SE,204,38145.96,186.99
CW500018,2025-05,MW,199,37211.01,186.99
CW500018,2025-05,TX,202,37771.98,186.99
CW500018,2025-05,MTN,178,33284.22,186.99
CW500018,2025-05,PSW,193,36089.07,186.99
CW500018,2025-05,PNW,155,28983.45,186.99
CW500018,2025-06,NE,167,31227.33,186.99
CW500018,2025-06,MA,164,30666.36,186.99
CW500018,2025-06,SE,206,38519.94,186.99
CW500018,2025-06,MW,190,35528.1,186.99
CW500018,2025-06,TX,240,44877.6,186.99
CW500018,2025-06,MTN,192,35902.08,186.99
CW500018,2025-06,PSW,178,33284.22,186.99
CW500018,2025-06,PNW,153,28609.47,186.99
CW500018,2025-07,NE,158,29544.42,186.99
CW500018,2025-07,MA,159,29731.41,186.99
CW500018,2025-07,SE,184,34406.16,186.99
CW500018,2025-07,MW,188,35154.12,186.99
CW500018,2025-07,TX,219,40950.81,186.99
CW500018,2025-07,MTN,198,37024.02,186.99
CW500018,2025-07,PSW,173,32349.27,186.99
CW500018,2025-07,PNW,142,26552.58,186.99
CW500018,2025-08,NE,149,27861.51,186.99
CW500018,2025-08,MA,132,24682.68,186.99
CW500018,2025-08,SE,172,32162.28,186.99
CW500018,2025-08,MW,189,35341.11,186.99
CW500018,2025-08,TX,215,40202.85,186.99
CW500018,2025-08,MTN,170,31788.3,186.99
CW500018,2025-08,PSW,160,29918.4,186.99
CW500018,2025-08,PNW,136,25430.64,186.99
CW500018,2025-09,NE,128,23934.72,186.99
CW500018,2025-09,MA,118,22064.82,186.99
CW500018,2025-09,SE,157,29357.43,186.99
CW500018,2025-09,MW,163,30479.37,186.99
CW500018,2025-09,TX,194,36276.06,186.99
CW500018,2025-09,MTN,157,29357.43,186.99
CW500018,2025-09,PSW,146,27300.54,186.99
CW500018,2025-09,PNW,121,22625.79,186.99
CW500018,2025-10,NE,119,22251.81,186.99
CW500018,2025-10,MA,111,20755.89,186.99
CW500018,2025-10,SE,145,27113.55,186.99
CW500018,2025-10,MW,143,26739.57,186.99
CW500018,2025-10,TX,157,29357.43,186.99
CW500018,2025-10,MTN,133,24869.67,186.99
CW500018,2025-10,PSW,137,25617.63,186.99
CW500018,2025-10,PNW,106,19820.94,186.99
CW500018,2025-11,NE,101,18885.99,186.99
CW500018,2025-11,MA,96,17951.04,186.99
CW500018,2025-11,SE,123,22999.77,186.99
CW500018,2025-11,MW,136,25430.64,186.99
CW500018,2025-11,TX,149,27861.51,186.99
CW500018,2025-11,MTN,118,22064.82,186.99
